order_id,payment_sequential,payment_type,payment_installments,payment_value
6e8bc07b95e2bb07cf9c1fcd3684e34c,1,credit_card,4,63.35
54e78383150f4a775184e7e32ea6ce09,1,credit_card,5,135.49
455899b7472d7821875298e00590ba15,2,voucher,1,18.65
1a5eb6a556b01596eb34c82baa91e160,1,credit_card,10,520.29
cf32d57010a44f75a008544d13445ad9,1,credit_card,2,181.33
6cb37002aac9e0a0d9391f62e860dd7e,1,credit_card,2,106.87
9a602b72c06820975aaa136e4fb793b5,1,credit_card,1,24.87
63b0abee9c82e79c3b6e860d070f2c62,1,credit_card,18,1232.85
395cdd6553a4735ca1839ba756f6fbaf,1,credit_card,4,138.99
3464de846f6595e07bdee9f5a234743c,1,credit_card,10,166.59
51f0c74a5a4bb9d033837707f629b9b9,1,credit_card,1,108.44
1d2405e906478ce05adcbe8878f77bce,1,boleto,1,238.69
9b065fb66bb55fb371de21a292a25d63,1,credit_card,2,102.03
005a1dded353107dbabf8ffc83a20365,1,credit_card,8,89.28
dd2a455f0d35a5d964808c72c38a36fd,1,credit_card,1,97.04
6c066ac65ae3a217178d6e90f682be03,1,credit_card,6,147.78
cb61f25ed186c04d0a96e8830a3078d2,1,credit_card,10,410.69
a731c3a7a6915d1e0a711b745f73bc49,1,credit_card,2,1228.03
741a069fc52eddb1d68654722abace52,1,credit_card,3,66.23
15de6843350851629a5466a37d2b3486,1,credit_card,4,108.44
ea4e089556ade3cbdc7c70010163b723,1,credit_card,2,44.54
aa2e4895f7a5c83f8eca905a39bde26d,1,credit_card,5,188.34
939fdd4ebbc9d67bd8074c97e6ecff63,1,credit_card,1,55.04
1d1a241bc979244649c42261b4edf004,1,credit_card,2,51.01
b22d5e326467a7e6ce236f3bc54bfde5,1,boleto,1,154.99
f2bfe3600bb3d144185db9ec70d8467b,1,boleto,1,88.52
31bfcb30bb17876d402e178810ac042f,1,debit_card,1,95.22
efe5d91d523dcb8acc12b56d74523979,1,credit_card,2,87.62
781deb650ad035019d532569f8ab3072,1,credit_card,5,62.41
e74ec53d6094ebeeefe46e785d0eb197,1,boleto,1,147.13
a122cfd6bf1027781187a1fec2f24ba1,1,credit_card,2,99.9
63b560062bb9ccde4a2b9e9d26b39486,1,credit_card,1,197.58
7dcb67f9ced1540f42924057d11b0d6b,1,credit_card,2,65.69
421458b47a5a081467392d21eb42aeb4,1,credit_card,1,4.03
2afae7f170a9a4b132f5d26a2aa53feb,1,credit_card,3,161.54
fca018a47e2170d1f13529d7542d6438,1,credit_card,1,52.37
56474ed1d027aa1916357d337c62ec41,1,credit_card,1,99.74
f325a745f44598592ea78a6e64b589b4,1,credit_card,1,34.65
9bdc4d4c71aa1de4606060929dee888c,1,credit_card,6,528.78
0c0aeabd6ae9d7a303af615334a220d0,1,credit_card,3,342.38
af79884abd4a25e4ed96f94bc7db48b3,1,credit_card,4,142.12
78008d03bd8ef7fcf1568728b316553c,1,credit_card,4,233.29
c0d8c763cce5b3b4c2fecafbcd779012,1,credit_card,2,238.0
dd94f2867bcd2be2229f44d7a0df4e5b,1,boleto,1,56.92
aa390c2a8b1889cbd84765ef2268fbcc,1,voucher,1,7.21
a7c17d3f5f5c9612a2bc81be1aadcdeb,1,credit_card,1,63.27
64dca5c8f3f8a2c183455337d46ce896,2,voucher,1,100.0
8f20a2bcde63b6e9b1d88a8b7bb9ca53,1,credit_card,1,60.59
1c1c151fd9d7a589bffa44635f4f1310,1,credit_card,1,45.52
0791c9a8e89bfcc422ab718dd43f2dca,1,boleto,1,50.09
6706f390222e7bc202b12f387ecd6e29,1,boleto,1,60.65
894d027fa4e4510468b2b7bb87e15c56,1,boleto,1,122.98
297dfeab4cdd5749b9d6485e13e89877,1,voucher,1,94.01
4000f82f3395a0f2a5ad6a4e32060a66,1,credit_card,1,83.23
633c2a967fccd6310a2cc20c2e696060,1,credit_card,3,177.14
47cb4463bc05e404b98e743111a61378,2,voucher,1,77.94
2b877f0d1e2a876f0e5cb30125336a8a,1,boleto,1,130.01
7b966a23d891f3f129f1bd76dfcfced9,1,boleto,1,82.43
756707b801841459446c7e0e8c0862bc,1,credit_card,6,80.19
b8dd3c581f151ae1f4a0b011b0715eca,1,credit_card,5,175.99
129752a77c2cbf91fc9892660f83dc79,1,credit_card,10,225.79
bf101963374c9a004517e115644d0d4b,1,credit_card,8,85.89
6b13656ef58757ab087064a5a263441d,1,boleto,1,350.59
4bdcfd987a364d49dd8423ba6c971c09,1,credit_card,4,98.79
6fec4ed02a4de8f4e7e064591aa2c5eb,1,boleto,1,77.57
2b016617466b3d768cebf616e68a3983,1,credit_card,1,74.74
335323aed1f406d4ee11ba438e5de1bc,1,boleto,1,56.69
b49998737b7359ebe1b64b0b7ffb20f6,1,credit_card,3,36.82
3c0be21119f52aa359b9adc51824ac6d,1,credit_card,3,148.5
1c9d3054ad510a747ec88979fc23ba1b,2,voucher,1,35.29
b4ea6b63bcab8995631b98deef749657,1,credit_card,6,125.56
986da3ca575a68c698729794ccd67dfc,1,credit_card,1,67.76
f575b5125a609778241c26809da9ed2b,1,credit_card,2,20.75
9e8c40945ca99090d64646771fb19a6d,1,credit_card,7,193.9
d1c8a4c31e8c7baecf7db50c988e5527,2,debit_card,1,584.33
85d7c5b41a94729aa45792bc7b344b79,1,credit_card,2,64.62
a02c544d48cac6a9a9a21d5a33b8911c,1,boleto,1,322.94
deefddac1368fc8231f1db9657f5d69d,1,credit_card,3,188.01
2b1e4967ed6ca5b1edd58b616b4da7e8,1,credit_card,1,126.37
3778f227b2036fdc76e56d070ea45c8b,1,credit_card,2,47.75
e0e8821153a77c23ac4dd81c2e687ee0,1,boleto,1,65.51
f6ed6898419c893a57cd88e7dbbdb2c7,1,credit_card,1,162.26
6dc5cd36ae0ca772e70e387e25f032e9,1,credit_card,7,146.0
76496d7a1a246afac1bb1d67bcb31661,1,credit_card,8,342.02
330f4c4ce3d46e9f892b06e6f0bc9aad,1,credit_card,5,54.9
692bd5c2be36c7274148d55f3ab22edc,1,credit_card,5,63.82
f7e4c800bc4e2657a17f2928328fb74d,1,boleto,1,207.08
5d5bb894cb86c2b5aff1513531e63055,1,boleto,1,93.43
9d531c565e28c3e0d756192f84d8731f,1,credit_card,4,40.09
f544502f7cd11a14cdc792d87c7795d5,1,credit_card,8,95.29
45d6ca6a1aced4acda59dbae2035c8b0,1,credit_card,5,213.52
9bac85c16dd5e1a5836d8b0b9d8877df,1,credit_card,8,105.38
47c7065d871347ee5eecfddf704fb767,1,boleto,1,74.19
ae2fb0f5aec36b2a6b058602dc941fb1,1,credit_card,1,45.3
684efbf26d410566cf8506a4ab01bdab,1,credit_card,7,71.14
c1bc9f391d11c8c81bc4dbe49a6a892e,1,credit_card,10,197.19
572c8f79a589e5ab2a0d8eec910deec1,1,credit_card,1,40.23
e505d250be8a8291d1d8d96adf8c3539,1,boleto,1,47.09
e0ea5984952668059b3f3ef6a8554bb3,1,credit_card,4,43.22
ebdce44e563c1a59677857998ca312c0,1,boleto,1,102.97
7c70760bf2f07b0b31167c10f6f9095d,1,credit_card,8,298.65
37c5a6df9c11a51d43f647c3fdd0904d,1,credit_card,4,117.94
b669dbb8187ebd3a27a9d710d9e53194,1,credit_card,10,154.42
ae742f1350cc572e8e8c752625b53829,1,credit_card,8,378.04
b9a7b23fbd0e02128fe7dd7a9dc7b486,1,boleto,1,35.13
cbe9e2376e5d8de3c057ed58a638403d,1,credit_card,1,62.42
384305b9cfec8a62f309b5e5cac920bc,1,boleto,1,22.79
c22cb502f983d9e8e08a8b6cf5e78727,1,credit_card,6,861.76
974f9f87a3bad01b2ac72fe987505e9b,1,credit_card,3,91.18
c229c6a2f0ecb33d8e2779ebddec3a1f,2,voucher,1,270.46
999f2c3acec30e9b25d21ef56a233e45,2,voucher,1,47.01
9029e2cb1f2898b0ef72bf80e25bef8f,1,credit_card,3,135.77
89ce68f38090867719b22774f8bf5861,1,credit_card,6,162.99
126da462f642d99483c0691ac474c783,2,voucher,1,83.39
f274085054bdfe367afdee18bb4e5555,1,credit_card,2,42.68
0bd15125e46474dc9318288ae0ea528e,1,credit_card,1,67.5
d9fb924d08e165eff00a9745385a2a36,1,credit_card,10,212.52
71ee60584962dede5dd9685e8bf397f0,1,credit_card,5,284.9
ef3308b4c2a242ab54303e2965646069,1,credit_card,10,254.42
714e2644ab665027234ed7a6b3e82274,1,credit_card,6,66.74
451f91bceb227dfaad37f67168fbfd59,1,credit_card,1,149.57
956f15dfe9a7f2414a02c445fdbb865a,1,credit_card,1,77.06
6852fa728e2ac8e2cf24b939d7d9908d,1,credit_card,1,75.08
f1933830df4ca531d957ee140db7b1c4,1,credit_card,3,170.17
2b71ffffcf089d2287505f5b4441204b,2,voucher,1,42.36
a9b95188aba6b5eae1ff1239714f3847,1,credit_card,1,43.98
deaa5978bbef127b0a9c68e6a7f4c1e3,1,credit_card,4,47.69
3777a556763eb6cb59f7dd14e90c4ab7,1,boleto,1,69.4
138f3f66f9024197655880c8c010fd53,1,credit_card,1,69.31
675b0980a1c53e959dc721b6e608997f,1,credit_card,5,386.35
5444e454a2f7460db710141b6ee93990,1,credit_card,1,61.46
4d0de3f8be3ad40e85a5d6fe37054d9a,1,credit_card,1,86.94
36970c35cfe02cb355e55690bae4ac02,1,credit_card,2,179.86
9d39599dfc361c9c47a4b03d29938289,1,credit_card,4,49.27
bf7c6448537b35fcded92b0df9050145,1,boleto,1,109.67
57a82f32fdb1ce036662861d8dbb6a6b,1,credit_card,5,56.78
bac2b1fb4eb632cd04d6c26f47b61ff9,1,credit_card,1,44.95
27ee3c5633d367f617c3dd7c5037edd7,1,credit_card,4,56.77
d303e3573610c562757a6703a7b0f933,1,credit_card,1,70.48
f44cb69655f8e4d13e7aae7cdd3d3c25,2,voucher,1,18.0
60b8a11deea4c6884ae1c301e145f695,1,credit_card,8,85.14
4d11452ff6c06fef98b89c5f6512ef51,1,credit_card,12,128.17
d93b84ebf9409dbec57fb2ac291d9b67,1,boleto,1,117.04
bb94354031a1df0364e66b09e197bb78,1,credit_card,8,298.77
45356b921c317565a85a7830994e288f,1,boleto,1,32.7
84ddeab730355e225a171d7d4249217a,1,credit_card,1,57.53
82bdf2be6cd75f6a34999c235f18948f,1,credit_card,5,104.28
6a2726fdb7d200560870b229000f73db,1,credit_card,10,577.92
638a540852799faabe1c7c5647646c4e,1,credit_card,2,136.04
ca7e19e74d65b16d67b264b37172cb1a,1,credit_card,1,27.19
b6a5d12becb37fd570472afa5a0daaba,1,credit_card,5,223.69
6d4f15503da9e2e6278f57468ca35e35,1,boleto,1,38.13
03ecec245220b63fd7f68c1737ba99ba,2,voucher,1,56.39
804a79d234b0f9470b218e9abef45e7e,1,credit_card,2,678.82
e8596a031f6814efc9b04e857f053ac6,1,credit_card,2,56.6
2fbaa53206d7c894eb7fd3a28d5d5592,1,credit_card,10,234.64
bbfb434859fc673797c1040d267e342e,1,boleto,1,58.44
809866afc43dd3f06fc471f5eebe53e6,2,voucher,1,50.0
08273b57741a2ee2f20725323393b0a2,1,credit_card,1,252.83
c3e3277d66bf2f2038ae5a5ec155cb5f,1,credit_card,6,70.31
80c6a53cf1e905c00caa7d3d85a4bdb1,1,credit_card,3,147.81
d9e05f5c9c364436b18207eeff4f789e,1,credit_card,1,152.0
79f04f286db371d16fa7bb23b3ca8b5f,1,boleto,1,170.64
7fdefbf564eb66830407026a86005ce2,1,debit_card,1,248.71
8084fb81dfc973b3d492e788bfe45ab7,1,credit_card,2,66.91
5054fc69c589881f8e505d6362c8c061,1,credit_card,1,21.24
30028e2a89c8feb5f30ce00c5f3f2cf3,1,credit_card,5,163.58
43143868203ea734e8de41d2dfd4097a,1,credit_card,1,73.16
58df776da444438e064d1e4910f8be87,1,credit_card,1,63.44
85e84e0247a114a9d610cb0a24710ad3,1,boleto,1,78.42
4b30d547305dc914c94aaef8f842ebc2,1,credit_card,2,210.73
8eb851dc2ae7fb68b456ed19a5afcfaf,1,credit_card,3,184.52
9de93c000ca70a1ffac63cefe715bdf2,1,credit_card,1,52.77
f3ac96719aada8e7d197ff55ddea4d12,2,credit_card,2,48.65
29d86db6d5cb58b37df26cfa3efb17bb,1,credit_card,1,339.31
dcb51dcb7db5cd9a3d44ebf6002bc080,1,boleto,1,69.4
616b813dbea8acc9de0ca0380cd89b83,1,credit_card,4,45.45
068c0507e1af74b156beee1db2deed7a,1,credit_card,6,104.34
e54f60001872f7fc5d8d6d919aa0d925,1,boleto,1,77.72
dda7cf31684a98205550865020745d09,1,credit_card,1,51.73
ea3ae6fbee484133e325f4e1b984d108,1,credit_card,5,521.37
7729e4f24027d10a411f2ca08df03327,1,credit_card,2,137.44
e1c58cc2bf1f241d4ab2e557f7ab52a6,1,boleto,1,96.19
2ff28727dd7a3cbb51cf9b8053a7103a,1,credit_card,6,401.2
5c70dd56919e4ecb33f8d48067944b48,1,boleto,1,92.35
c09cb6b791048075a9d5047f8c5abe16,1,boleto,1,79.9
1fbb9a66c87d535ea69ac81a00f9867c,1,credit_card,7,389.95
9e8253539b3ac1fc283b3d570f7b53ae,2,voucher,1,238.98
aee9facfd58252a3edd95e9c3d6e7e1b,1,credit_card,1,116.84
f01040f161c801679c263084377b85e8,1,boleto,1,67.7
9b7e31b52614093d8662625b545aad40,1,boleto,1,49.4
93aa3771306828f17309cce989a90e5f,1,credit_card,7,70.44
8c81595257edb72a9b20d995eaae0319,1,credit_card,3,148.28
c932ba6d8ed80935ea754bb0bf682024,1,credit_card,1,55.69
7540eaa703ba0f9ab8cfb6ce7291a83b,1,voucher,1,194.42
0e94db37ea63222e95092a0f870f8e9a,1,credit_card,6,63.27
3e191ce3f3742cbcfedc1d60b15254d2,1,credit_card,3,39.1
49325c2deee76676f1abd4811847e835,1,credit_card,8,403.81
2ce7fb3d9314c0a8e4e8c04eb1224919,1,credit_card,1,56.9
2440bc295a6469fa10b79123189bdb31,1,credit_card,1,67.53
e5858127da61f07285827883e605254b,1,credit_card,10,114.8
2ccb6bec4f3730c45dafaa8beb92f482,1,credit_card,3,370.59
daf8742a55a82df5518ff49094a4829b,1,credit_card,1,39.78
0e3f0e36f889146f31ef72cfeb1a1d30,1,credit_card,2,114.19
a14f7f38d99c7aba5db1566db11660a2,1,credit_card,5,99.7
fdf9e48108cf744c38b7e25e1801e6c6,1,credit_card,10,819.35
675bc8cd15e6b9225582b9161288670f,1,credit_card,10,258.9
b0b55c59d28b64d3b611cb034eb9f1e6,1,credit_card,2,150.09
25b66d9cb3dd45d25788fdb3e226c5b9,1,credit_card,2,129.11
0199edc5b01351df8e73a674aa473ee7,1,boleto,1,101.0
3aa38f8fbcbf77b040c2e68ef4458108,1,credit_card,1,32.63
d5b8231ec694904371f3efcd3450ee94,1,credit_card,3,216.94
e97c5fb2b1ca5b5fd19f2c910a274e33,1,boleto,1,82.96
b79559dba6909e4d8ac0ddf501a99f14,1,debit_card,1,44.66
066bcda20b88b5f4d4870b32a387f822,1,credit_card,1,204.4
13d341318c77969f10d77e1382957542,1,boleto,1,38.86
b3108f27643eea40f4f48165e702ec26,1,credit_card,7,85.75
945552359381c20f8e692b034ba74c44,1,credit_card,5,227.75
9036c3ce0a28353732668a2822a0a1c8,1,boleto,1,147.98
913b2ec0a92a754a5bca7ee6169147b5,1,boleto,1,89.52
247dc699abf8f4b21d26f2bf1ee3aa14,1,credit_card,1,67.13
241d2c88c664bb5edb079bab71467239,1,credit_card,2,161.05
4660e507473035f4db5f153b9cfd0c96,1,credit_card,8,278.66
65272dc3f6aee70b17f962df52f16f73,1,credit_card,1,83.73
0f34156bfdc1f9ea431eebf0b9343d42,1,credit_card,6,114.51
102e0d3cfdd667c3bdc41494ecbf6db5,1,boleto,1,303.42
a3f904ec7f40c56ce2987ccb9c73d4c3,1,boleto,1,94.4
0268f664f7833aa949da2eae5321aa5b,1,boleto,1,34.64
46484009102069e531f34a424a500982,1,boleto,1,130.09
967ed7a1aa1d6b190c903a3daa815f02,1,credit_card,6,212.46
2e024656807ffab9d81af39abd9f18b8,1,credit_card,2,113.6
7d39421ea5f060563a2e6682058e676f,1,credit_card,1,154.73
329b935dc9e117a0a15ea77fba51e1e5,1,credit_card,1,34.77
b538efecd9ba6d45acff500110ce1e45,1,credit_card,3,33.59
31419a94f3447056848ea2a664a7ef72,1,credit_card,10,1158.99
a2558c154c13e3fbf56a48c8b364ba1b,1,credit_card,3,73.37
b370e2d776f17cc50260493b2ae2d4fb,1,credit_card,10,1097.7
62f808f5e8babdf5f0092f748ce5b554,1,boleto,1,43.47
fb8b96cba85572e4fbdaedd04f44fdb6,1,credit_card,1,144.13
31725408e39733c6fbccf9559d25f0e4,1,credit_card,5,264.54
ccf804e764ed5650cd8759557269dc13,18,voucher,1,1.4
b5e8d13478ad66ec57d480c9e00abb39,1,credit_card,12,1228.73
6d885151b431516792fbfc7d393c90cd,1,credit_card,2,163.7
1a5e8ff5b36ddd03ce826651c129a760,1,credit_card,3,313.94
408c34813cf30f96dc67726e1b5e78e2,1,credit_card,1,180.77
bb411f818d648fd911d5c0d473ebcf19,1,credit_card,1,137.3
c43d9824271456d761379296996811fc,1,credit_card,2,71.07
a07355f9fa72ba9605c5e87a93ceac0c,1,credit_card,1,77.57
328992b5e36f5977542f8aa16b0ed161,1,credit_card,2,56.94
db655922543a6cebb4a48f8290405a60,1,credit_card,8,290.86
2ec51579f21b9d6da3f417e7ccea378d,1,credit_card,1,137.73
fe1a5360c2abc136a4ff63ddb09a33b4,1,debit_card,1,55.28
1b1cfac7fddb9f3b9f9021fd182a557b,1,credit_card,2,149.7
2ba7606d460463236bcf10ed3f6510d6,1,boleto,1,63.59
a622a08f7c22608bf1f2c546a830de74,1,credit_card,1,105.28
9710f97e7fb3ccd742ef8b5270d8d78f,1,boleto,1,70.43
c528ee5dbc3b0873c3eb1a25c860fd97,1,voucher,1,210.22
b02983703060845dbc7fe979ceaf2c3b,1,credit_card,3,34.01
4ef8f514f95bb0a41f58965ea04e7027,1,credit_card,1,49.1
b0ba32a79f83ef1ae43216095e1c9ab8,1,credit_card,4,40.52
40d02570e7ba8cffbc6770b392dbbbdc,1,credit_card,5,218.13
201776a9ceca3a375c7e32fdb22c9675,1,credit_card,4,163.81
08fa8b49ff198d1332df4668087150ed,1,credit_card,1,6.59
dc9470b246bc5c83e5e72f1897971fcb,1,credit_card,6,68.8
5aa709ad0b286644ffbb7c9aa6a1db27,1,credit_card,2,295.26
7fbe250d2d22b8976024eee98fef9cef,1,credit_card,1,60.26
2081888273614ad809543f519e949fc5,1,credit_card,3,66.69
8606d6c4cecb397228da8411e644a5bd,1,credit_card,10,525.61
84bcc016602d9c00bc5178837cacf7e5,1,boleto,1,102.03
67d83bd36ec2c7fb557742fb58837659,7,voucher,1,1.27
93c0ee237d690478ecc66db76b8365f4,1,credit_card,4,41.84
d4af27263fce5b006a6818766ed90fc9,1,credit_card,8,171.87
3ad7eae98c8f120f7a4e4cc64f4278e9,1,credit_card,5,56.43
ec3321f3f4d722104c66e3935b6f1d0f,1,credit_card,2,80.77
af69a0637aaba8092dfd96632cde5c69,1,credit_card,3,188.2
3c5aa0dc3566dd7512023da4920de6d3,1,credit_card,2,195.89
4569b648054760495d7fd67996def81c,1,credit_card,1,56.17
fc28aed78cb8bcd22a7dbd82cb778946,1,credit_card,8,517.59
9bfee44b6fa92f64b8dcc72d2170686b,1,credit_card,4,41.1
c627fe35fce1a754bc5b812d0b8ff379,1,credit_card,3,206.2
357fd478aabae20e8548661577688175,1,debit_card,1,301.0
819834742179a50790827926997ca8dc,1,credit_card,5,89.18
3d356b012ee1e4e469b7b56910afdb6e,1,credit_card,1,81.51
beb19a07c97b17bc12756b493b5d59c0,1,credit_card,7,86.15
b54127e9193743bfe17f7e5d91bb957c,1,boleto,1,69.17
529c56bdb881d790cc51c6eea4f7b004,1,credit_card,1,162.9
c0fc9ab7bf56d900f1456a75b2cb5ab9,1,credit_card,8,192.16
283882195739ec4b5092b247f052f6d6,1,debit_card,1,25.41
c854a1f42d7cddb25891587ddd91caa6,2,voucher,1,67.62
8767502d7a9773e1e273dad1fadea8e0,1,credit_card,1,34.78
ca2f0670d0d753e332c0ae97f466c9b0,1,boleto,1,124.4
dace8fef361782cc885129d17c2df11f,1,boleto,1,71.71
31fbde650320b9ce55813e075a78aee2,2,voucher,1,96.94
95eba7f91699dbaf0acd3ab3f70785c1,1,credit_card,5,293.95
a733d8fae1088107bd126d4afc3b4118,1,credit_card,6,66.6
1ad9392f23bf7f28facc4ed0c2fcb7b6,1,boleto,1,141.66
28771164ba46e7264c7fd2262a34f207,1,credit_card,3,66.01
0e1f02c51187a6a08aa473a3a0f3bc71,1,boleto,1,135.08
d1036b47b42a66f67a5c1b350697ee26,1,credit_card,2,43.38
076a94fba0a6b3a82345423e9f1bd3dc,1,credit_card,1,97.71
88bfffb703ac4ca796838e203eb033b2,1,boleto,1,66.93
92841cc24435590294fb25f6938e295e,1,credit_card,1,150.05
2cb5d5cb410ad0b66df87bacd021c021,1,credit_card,4,183.79
1e8b5739cd3836175c13682f71530a85,1,credit_card,1,22.29
7a82d6437abb93a8fb527f64e86cd407,1,credit_card,1,87.16
484dd80590c70c987e3f3a2690673090,1,boleto,1,611.68
00f324f6ec332cd73ef8be4888573662,1,credit_card,7,156.33
91a96b5defab51616ef57e6b57d47969,1,credit_card,1,40.45
bebb91d877e74fcb3c9b0cf03d7f6e4e,1,boleto,1,55.01
ed6276997e362e1ac151005a739fd684,1,boleto,1,127.45
f7ed76674fc0dbc31c2fc365c0b1cd8c,1,credit_card,1,139.86
73eb70779d3a8a4647f8ccf9c43d2623,1,credit_card,1,257.77
1f297fe93c435a51586ee198938876d3,1,credit_card,1,30.75
efa916a75b5d88fd21c5e217c691e81b,1,credit_card,1,6.17
b74b01e1553f1129b7aa5c0b73016c62,2,voucher,1,80.49
4edc23a0671e228fe1707a4783161ce7,1,credit_card,2,127.92
c7e5f8183f0f4c7cc783a31e32679e8b,1,credit_card,1,88.49
617b88590cdd5883e40eedd5ecc48026,1,credit_card,3,33.35
18eb75d1fa1fc1168de2bb0c4aa6dfd6,1,credit_card,5,169.99
046cb513a5ed6d4f7506af8f88636609,1,credit_card,2,69.06
8c8005895f46f6c1bdf16697c70e645a,1,credit_card,6,159.11
de4c308ea3f72fa2d3be68d18a2fedb1,1,credit_card,1,30.75
517a1bc05da7b712cb2580d142b0cc4d,1,boleto,1,117.85
9f58353e16353e64bf57e32e6dae9e45,1,boleto,1,77.57
f948e30320e56a553862b62e5ec37efe,1,credit_card,2,235.13
68d8838c90191c81a8e3e1273e230414,1,credit_card,6,83.25
848a8ddc7852a84bc58017be865b58f4,1,credit_card,1,117.06
8585531565f837954132c3e78ff8afc7,1,credit_card,3,79.14
611793bc968aac5d1a9c623d1ab8aea6,1,credit_card,1,144.82
844e12775ac8e461b63b4b1d225bb53e,1,credit_card,3,33.99
a4ce473749f3d49434d83a58607881b6,1,debit_card,1,162.25
6b89a78e042eff08232ab1fec808a30a,1,credit_card,3,147.23
7d1815eb5b915c108c7cd16f13c41a37,1,credit_card,1,192.11
23640e7307c51b05dd5ce3b34dbce5b7,1,credit_card,8,85.81
2143f0dfdbb1c47ab7c75c9c097e0173,1,credit_card,8,329.97
c5b995b4c805bdd780594d6bbc69f6e9,1,credit_card,1,85.16
062e658558167913d261c1089bf9357c,1,credit_card,4,153.24
2468e620a816b687f5dc6878e7d847ce,2,voucher,1,46.68
a29bd6557706ccbbd2ef759fd491a67e,1,credit_card,1,153.8
b092f855f854296456449a63d86e1766,1,credit_card,3,177.59
bc7401d98fe2814849de2404e3ebd9ad,1,credit_card,2,116.0
760e70b6d3136376633a2c6369da1c69,1,credit_card,1,162.83
7064a07883ee3b4bb82d7252c3519546,1,credit_card,1,19.33
9e677b4bbd5d55506d4d8f1e5182dcb9,1,credit_card,3,33.16
3e92efabf5eaa46e4ab7f20a10864785,1,credit_card,10,189.61
05e9e60e8b528b3563a1b1c2e8cfa64d,1,boleto,1,274.15
23f912e63532618fa04e0f945350c85f,1,boleto,1,540.08
c2aa77318ccfe5fea754a5d1c2ff1544,1,credit_card,2,224.97
8624d8f9a994ef3cd1792ffe142b412d,1,credit_card,4,71.63
20aa4f85b1ed8d98e5c742c1a003db9c,4,voucher,1,50.0
90eca4d64c7a259032121fd75766d408,1,credit_card,1,51.32
ffa09361c7e09f1a6d067376a07455c6,1,credit_card,2,65.94
fca7b989b55ec495fc04ef8344bdb7d9,1,boleto,1,198.59
05248f2049e2194bcb2108983868308f,1,credit_card,2,72.67
e15b3513c9d37fdf4a36b88911a5c515,1,credit_card,1,86.39
a5f93aa1c000c4e41196ec88fb378954,1,credit_card,1,29.0
ebdc1743a498b33e5f50d4270c117175,1,credit_card,4,142.81
3ad3f961be5de9064df7ea138472ab70,1,credit_card,5,77.57
d3a304fb1d9ad51a7a3b9d23e7d82bbf,1,boleto,1,40.39
f6e7b3bbe5b5e480084e5f0bf5771ec9,1,credit_card,2,128.65
297358750c4d97989ee76a22ce38764f,1,credit_card,1,115.13
4455bffefa49b2524e0291440b78b02d,1,credit_card,1,43.17
a0d31fc7018373aa3c492734af6f5d41,1,boleto,1,40.88
ff36f4d6d98c0b2a7e70acb7d1b3f139,1,credit_card,4,166.3
504eccaee0973a1297b1b3a14bd5c980,1,credit_card,2,34.47
62c71810c2add37afce40e5e272e0544,1,credit_card,3,172.66
08204559bebd39e09ee52dcb56d8faa2,1,credit_card,2,103.28
045c9852284420b9c02d156436e1481c,1,credit_card,1,55.13
84f90621af2bddd49ddcccdf6b0b698b,1,credit_card,2,151.74
1164c7cd1bc7ce2567ff3159aa3cc51b,1,credit_card,10,654.82
46fff4175620a3642fa1a015171ad4c8,1,credit_card,2,309.18
c6eff5304f4a38da67159a731ae50674,1,credit_card,7,73.58
7747943a54b29512ff1101e3881e5df9,1,boleto,1,276.18
5dd92537254a116aef59638c895dc4c4,1,credit_card,1,99.34
eedd2c731f831901b30f93fdc7416ec2,1,credit_card,4,43.22
cf396e4f907df065cc3d876bff73266a,1,credit_card,1,58.16
5d85e4fe11a0d403cf1313108b0ee754,1,boleto,1,109.79
5ddea4bc0239f874cd7d6fd398d6045a,1,boleto,1,131.25
f6e3e88cce05228735d1d123916961a8,1,credit_card,1,50.1
2f294840fea106bd571d9753ef8decb0,1,credit_card,1,29.1
0a9d793da20eb89ec326c840c46d7a9b,1,credit_card,1,37.77
6be7d999fa8bac782218f8e6281ff562,1,credit_card,3,119.63
b613ca30bb66f74ea668acd6bc87b51c,1,credit_card,8,274.71
42f411d422812629088893b1dcbc9749,1,credit_card,2,66.69
d967b02c8e9ac87edb380250c652a6b2,1,credit_card,1,96.7
5dee8eedf4516e7562d1ec0f62833392,1,credit_card,1,203.93
beb0c6412a4fab0bc73cbebe972365b2,1,credit_card,3,169.87
05d4aa8f649013fe68b769fa43ba7646,1,boleto,1,48.62
65320cb291f4cacd8b0114a29eafa4c7,1,credit_card,3,34.89
61d492eeee5fa1a86cd52846bb08fc37,1,credit_card,5,133.2
a8c151e54e03b53004b0e1c8e7bc033d,1,credit_card,1,22.39
94f07507c9b68ea4fd0a02fdba2a6fdb,1,boleto,1,40.6
e1be3305b8d5ce4a075e7795055788e9,1,credit_card,10,194.37
291db83cebe0c7179310b62e0a7e2714,1,credit_card,3,149.86
47c343d8d62ab013486081084cdffa2d,1,credit_card,3,285.7
b67ec52e59f354dc01f81cc0fea68f1b,1,credit_card,3,38.09
e2f77cbc6c09acfd09a1b89f50c095ff,1,credit_card,3,271.38
3c0b55362db9e4d58bc57e08f27bc7f7,1,credit_card,3,34.03
a6eace8d7affa686ec69d39f9c4c348a,1,credit_card,5,168.29
7c0ff60ea08a0885a1404c299f7ed4f2,1,credit_card,1,83.03
