review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
7c9b776d47bc1984465f4db483e028c6,9214a22a09a3f31effc6384f1bd44604,4,,,2018-07-04 00:00:00,2018-07-05 16:22:46
c563f5ffb0f978b97861c6d44e531a7e,882aa4c49d639884a5be99b208d13fe8,5,,,2017-09-13 00:00:00,2017-09-15 20:49:38
2576b78a848a01eb5b5b3c0344fef042,9fafe6b668f5ea28dd3759326d76597a,5,,,2017-12-30 00:00:00,2018-01-01 16:46:15
29fb3aacce77717c3b30d93b6ed72e7d,928c5b1abd62c91a35df8614b271d05e,5,5,Muito bom,2018-08-18 00:00:00,2018-08-21 11:05:34
fb12b2ac3b6f3156a445ba119ab80e87,107184b32040eb4fb9bfad381805d105,5,,,2018-07-13 00:00:00,2018-07-19 12:18:46
7ebcae858c67f3372bf5ea32167f720a,95eff09285b23ea3424139fc2c71c692,5,Excelente,"Entregue muito antes do prazo, 
Excelente",2018-05-10 00:00:00,2018-05-11 00:12:26
bbc9491c6064a6fa8d5667e8a10585ef,457750fb17f45c74af0c5ffa002c294b,4,,,2017-12-10 00:00:00,2017-12-10 11:48:24
c17780536585cf32ec904e3ec3af0cab,b91a17f9c1968b21a333460f687fe2a9,3,,Bom,2017-08-31 00:00:00,2017-09-02 21:48:55
0084ee902f9a4e006a281b644b78cf29,e2329b38dc9971f2fb0f8247bbb641c2,1,,Ate agora comprei o transformador de voltagem 9000 btu nao recebi liguei pra americana a atendente me falou q ia liga pra transportadora e mr retorno em dois dias ja se passaram o prazo .,2017-12-17 00:00:00,2017-12-17 11:26:12
ca101cc85defed21b1ff2e5399cc09e9,ea64e33ee8ce74c882574ddc97a4f10e,5,,,2018-05-24 00:00:00,2018-05-24 23:10:22
d8bd06b96835ea8e964d75a79e050b26,139f560e44636d72034722f833c7fdbc,3,,"Demorou muito a entrega, sendo que o frete foi caríssimo. ",2018-01-09 00:00:00,2018-01-10 11:33:17
9be34edbd1b2918f84d5724e2eaf9f36,09854629eee79bc8d606247198ae822b,1,não recebi o pedido todo,ja enviei mensagem e ate hoje não me responderam . so recebi parte do pedido,2018-05-09 00:00:00,2018-05-11 23:37:44
f016eb1a2e05c0beee4464e12e71964c,b885d5e857bb433aa2d6c530a08e5e44,5,,,2018-04-12 00:00:00,2018-04-13 00:50:12
3c214a4916be92093201a379d708902a,5c52bc8eeaca96c7b9ed2d47db358f43,4,,,2018-08-11 00:00:00,2018-08-13 21:50:53
33c3ea06972db43f8b777184a5cef23e,2758c6bd8a5f63f45b2a790b1b9db766,5,,,2017-06-20 00:00:00,2017-06-22 23:11:14
dea5cf24012bddeb3ed4f2b6f4435a2a,59f740f135c8060f0c211f5ff37a7245,5,,"Satisfeito com o produto.
Muito bom",2018-01-14 00:00:00,2018-01-15 11:29:49
d74048a9b800b38f119f9c4d4c17ff87,b031740afc01ce5052768cd623d5875c,5,,"Muito bom o produto, chegou rapidamente!!",2017-09-02 00:00:00,2017-09-02 20:34:03
35881e3ae0bd8cbce38bd0eb0ecef5a8,180fb4e6556687774c55bc255a5f7d8a,5,,,2018-08-08 00:00:00,2018-08-09 15:53:10
3c23d2fa4ef171c49894044ffcf62829,a43f64ef96ea58be757bb2afccfd0e4f,5,,Adorei ,2017-05-10 00:00:00,2017-05-14 22:09:49
c5dc468490cd7c32ccfff69efa581755,9ccbbf2108a513e80caafbde31524683,5,,,2018-03-07 00:00:00,2018-03-09 02:42:59
4276cb3d2b2519d9e1d714a9905c58e4,4879204a6b45d7ba10b3d703ba460778,5,,,2018-06-13 00:00:00,2018-06-13 22:16:22
62f4a1f0ed144d2cb182a4924a360264,377627ea55b004e8d55a2af17ba3c0e1,5,Entrega rapida,Entrega rápida como sempre,2018-05-23 00:00:00,2018-05-24 01:31:39
282491bbd940f9418838b8c751833f0e,275c954b14ae960e2f512856c198c8fb,5,,,2017-08-03 00:00:00,2017-08-06 00:01:46
a4740142c7bb1ca054009c86c5788363,12c53179c03899ca06bc5d368995a21f,5,,,2018-03-16 00:00:00,2018-03-16 22:19:05
87ff9c40f84b5694ed3576a5839b33cc,289cbae847c6623b3a488df45f472c66,4,,,2017-10-11 00:00:00,2017-10-23 18:07:07
1bd6a53e3c3382d186f5e9ec3f2d1e77,69e1614e5770f92d02af5b0f875c11b4,5,,,2018-06-27 00:00:00,2018-06-29 10:50:48
9679909703b398a06a973382962cfcfb,fcc5914e9f71ef930cd32cb26b3563c4,2,,"Comprei duas mochilas, a nota fiscal está com dois produtos do que só veio uma mochila. ",2017-12-27 00:00:00,2017-12-27 21:09:18
2159cb152ff5e8ef29d52aa932699f1e,2ecc68b349bb1dbe198e18f315c4889b,1,Não gostei ,,2018-07-11 00:00:00,2018-07-14 03:02:12
3ad650dcbe0dd0a09359cd3f660b7dec,84db939b1ab9686533e9a06a0354beb6,1,atendimento ruim,"a falta de respeito e considderação para com os clientes, essa perceira da das lannister, sempre comprei com as lannister, mais ultimentente não recomendo.
",2018-08-18 00:00:00,2018-09-22 00:53:14
4d7a12c9eff99c68356d6e96f6e3192c,671f3f58a12caea363c9e40989c7d154,5,,Tudo ok com a compra. Chegou antes do prazo.,2018-04-10 00:00:00,2018-04-10 21:03:23
b0cc8cb5ed39885097b188b0d4e58cea,2bcc2646dcca22a1e6da38a7133cc8ed,4,,,2017-11-14 00:00:00,2017-11-17 19:12:00
9d24cc0f680e853ebf91de8d1ae80c4a,0f1657174bf9b83165da972c16b656f5,3,Produto diferente,"Paguei o frete, porém, não vêm em casa o produto, outra coisa a foto do produto foi uma, o que foi entregue foi outro produto. Que por sua vez não veio pronto pra ser usado, tive que cortar pra usar.",2018-04-13 00:00:00,2018-04-30 23:58:58
b16f83a4b8747d3008cfd54e6dec03de,55ef1695189508c09b58080d53d2b32e,4,,,2018-07-11 00:00:00,2018-07-13 12:27:28
d231a47eddc82e39f2b59f7aa7c02ee1,a7052564d616399c2a94709a153c688b,5,,,2018-04-03 00:00:00,2018-04-03 17:24:26
0a53af47c17f5f9f1249b90d4f69d1be,a4291e3f3a5a6350fb7624dc6a892bce,5,,,2018-03-05 00:00:00,2018-03-05 16:55:31
4a812193dda460d6ca601031b16aeafa,5e4c365dd3cf7769a88981f408d069d3,1,,"Acho um absurdo comprar um produto que diz estar disponível e não recebê-lo !!! Verifiquem por favor, pois não é a primeira vez que acontece. Exijo uma resposta convincente!!! Aguardo contato urgente!",2017-12-16 00:00:00,2017-12-16 04:00:34
5ac84bbea956e8539ae66d78fb652d88,7f79833225bf501001f20621188c0849,5,Qualidade,Ótimo produto.,2018-07-05 00:00:00,2018-07-06 00:49:03
d740b30ec7360e6d472cddaf0aab4f36,917971c9015d85949419eee8f288ac07,5,,Produto entregue no prazo é em ótimas condições,2017-12-01 00:00:00,2017-12-11 19:50:15
c7cc62e3838d0f0c6f23807fc17cdced,b5bbf794f21db63d343d4e0ec7f9194a,5,,"Só o correio como sempre me deixou um tempo sem uma posicao do produto, o da lannister chegou direito só faltou plástico bolha pra proteger melhor os produtos",2017-05-05 00:00:00,2017-05-06 05:15:59
9f47b47620392148a6b42f7e9dc6a0de,dc20710a4582a12ed1eb1504bd916272,5,,,2018-04-07 00:00:00,2018-04-10 02:32:42
c712c24c1a5623e575d8e61aa40b7a30,aa0910dcd21e1118e710080991d23e75,5,Bom ,Gostei do produto ??,2018-06-27 00:00:00,2018-06-30 02:42:37
5c695b8751d4c4aeab4f306f2bc6a694,1147614ede9ce51acd3fc449b86114e3,5,,,2018-07-28 00:00:00,2018-07-29 12:08:44
5107c7579a98add24291ec09358c0d1e,feba3a25c875f5f95f3d57f54aaefa10,5,,,2017-04-07 00:00:00,2017-04-09 21:55:11
8020aa7b7dc587ab6356270375e37275,e96f5f77a761f30e086e31502550769a,4,,,2018-01-30 00:00:00,2018-02-02 08:28:38
74ab7ac80dc53c27ed18376a5c877aa2,e2007b2e0b236f254ac322260a2dcb1d,2,,,2017-05-26 00:00:00,2017-05-28 02:10:34
bde2fde57648146f8c926aa4c123bf4d,555e1afa0cf180760b7ea9f6d8ebc329,5,Adesivo otimo,Produto maravilhoso vendedor super rápido super indico,2018-05-05 00:00:00,2018-05-06 21:51:05
2cc37195f30332b22b69e29ea606a601,662157b4251f62efae6f4ff7525c4961,5,,,2017-04-04 00:00:00,2017-04-04 21:18:17
35bba681ee41046167b666347e090f87,50703a5cdfb2b550cebacccaef68c958,5,,,2018-07-29 00:00:00,2018-07-29 19:51:17
c7609bb592bb1e2df76649cf5f0d8843,07172761566bda50929a3b449eae02ee,4,,,2018-03-30 00:00:00,2018-03-31 14:58:39
c9f297251695e196339dd6f0dbb2a43b,f67fabe20644d465a18a73680bc9b341,5,,Muito Boa podemos comprar a vontade que é confiável,2017-06-09 00:00:00,2017-06-10 03:17:50
48d2d8dd0165abc41bf0ed908da2a753,1d6bdccf67319c766b5d8ad06121a158,5,,,2018-01-18 00:00:00,2018-01-19 21:57:42
38a755d2f49fd3ea87c02c1f5b11ce45,3d217b7bcefc3bc37d3fbf5a1b7fc009,4,,,2018-07-13 00:00:00,2018-07-13 12:22:07
a7616032099a84814af0c323f645f739,6164d50a564536f9c8081d0358573bad,5,,,2018-08-15 00:00:00,2018-08-16 17:22:55
5f4b66dd1012fa27ab203890de15ea5e,0ae449254770bfec75a99b8d804e5b10,5,,"Fornecedor responsável,produto bem embalado, entrega rápida. Faz jus a uma boa recomendação!",2017-09-22 00:00:00,2017-09-26 01:42:13
f34ca1e8a41b4123423679c2be1c51fa,16b4ac6ceeaa0dd48fcff2baebee690f,5,,,2017-06-30 00:00:00,2017-07-01 22:00:36
0641436a9623d106942c029b834584e4,de969b697705a8e3239d2f760c644c8a,5,,"Recomendo loja e produto
",2017-04-08 00:00:00,2017-04-11 00:23:33
e6cd89f319b7c69b9b4c6babc632db08,df91fb38017b42722551a94382cb829a,5,,,2018-05-04 00:00:00,2018-05-05 22:45:43
7d10e3abee420593bcbbd6c500817b68,cdb4c1d38fee4e877cf3102aa0c5b814,5,,,2018-05-22 00:00:00,2018-05-23 16:10:40
5c931ece2f95f1ff7c6ba7b6b250b550,db64a5b6724f1501323cc11154cbaf39,3,,,2017-04-06 00:00:00,2017-04-07 01:53:17
39e2b669ceb5241844bcc964919bccb3,d28d530e6f5f2e1fb58e616b097b23b8,5,,,2018-08-14 00:00:00,2018-08-16 20:51:06
394a876797937ab228a0b701b684e3a6,0fcc8a86bc6abccde37d94e2a28f17b9,5,,,2018-08-22 00:00:00,2018-08-23 01:57:20
03264c35060803c5e87b97238b2e9647,d5af3f91478b15918f7250953622d89d,5,,LOJA BEM RECOMEDADA,2018-05-17 00:00:00,2018-05-21 19:01:37
ef65c5d1b47ce8a6b8db2ffc843b7bfb,d32ec519c65a1661bb50020bda09194f,5,,,2018-07-21 00:00:00,2018-07-24 02:17:01
3c232757ecedff78dbfec06efdefa232,62a5349df8243987456fdd17fbe3b823,4,,Comprei pela primeira vez e fiquei satisfeito,2018-03-17 00:00:00,2018-03-18 15:49:43
1a66ced34cfac0caa55ec1bac3226516,3ff5709e1eed2f4bf1cfdccaf65c6337,5,,,2018-03-17 00:00:00,2018-03-20 11:17:47
012239d91e837c7d00ee3eaa19fbf8f3,bdc62a1026f13c8b268f075b88b81a20,5,,,2017-12-09 00:00:00,2017-12-12 17:58:18
ead36e0f00d4eaa43a81ea7accb7ac23,eb6bf171200b90eb73d01a3f2096691a,5,,,2018-05-08 00:00:00,2018-05-10 14:31:35
067d28a343bdca09f17a16bd77ba50c4,4019b970673ea8400df0ad1841bb5a5e,5,,perfeito. original. chegou bem antes do previsto. excelente.,2017-08-12 00:00:00,2017-08-13 09:29:59
916f0b9f84b5f6487331d57d1ffbf326,c8826f96345684006a11c8369cbc3457,3,,,2018-06-15 00:00:00,2018-06-17 21:51:04
bdd2b0409b73c08024690f5b15341a48,8e7c4bc6f83390fd197e3494442f1925,5,,,2018-08-04 00:00:00,2018-08-08 00:07:17
5e710687de9fce8508c69485bd68a23f,78a0b04da4d744a06c4843f76ac5ce8d,5,,"Estão de parabéns... Adorei o produto,e foi entregue no prazo... Super recomendo...",2017-04-12 00:00:00,2017-04-14 13:22:40
9791f0dfe234f14aac2889e246f3b3e7,f3f0bc4d599d1d5251f1b37cec7b407e,4,,"Recomendo , é um bons relógio, mas tinha q ter como desativar o segundo tempo, e no manual tinha q vim explicado pra q serve a função TR, fora isso eu recomendo, foi entregue bem antes do prazo",2017-02-12 00:00:00,2017-02-12 16:36:26
4e44dd381f3c4f7afddacf8b9aa0c47a,12a95a3c06dbaec84bcfb0e2da5d228a,5,,,2017-03-03 00:00:00,2017-03-04 00:06:38
7c211ff3a57b30c52372e9cbcf2960c7,3f1a7cead33aa1b0af3f491ed618c946,3,,,2018-03-27 00:00:00,2018-03-28 09:15:55
956a933d7ebc80fc0af7942ccffbc5d1,4be69a31714c77604076ab0004055c6c,1,,,2018-02-24 00:00:00,2018-02-26 17:06:28
e128c3709dfb7fe87f162f7b34d1cc92,f04e5abb2044dbb28bbdd9aa470e4e8a,5,,,2018-03-16 00:00:00,2018-03-17 02:34:05
69ee18728c863f8d237988b098a461cc,53f47eb788d813aec3149697d6501eb5,3,,não do 5 estrela pois atrasou pedido,2018-03-23 00:00:00,2018-03-23 10:35:06
103670763dad1a1f58fa53c721e34ee1,097941e2db84b005d04de9e867674226,3,,A minha mercadoria não foi entregue. No correio o status está como foi entregue. Foi entregue somente um informativo falando que em breve o produto seria entregue,2017-12-20 00:00:00,2017-12-23 01:34:37
6a5209600c6cb921233801949879112b,b191371f63985b422b67013b16816063,5,,"atendimento ótimo , produto entregue conforme especificações. ",2017-09-07 00:00:00,2017-09-08 13:46:25
b13013b811c2325934e8e049683bdcf2,51725d3e4bdfc97e28b40543310da8a3,1,,"Paguei mais caro e esperei mais tempo pra receber escovas Dourada e Branca...

No fim das contas recebi 2 escovas ROSA.",2016-10-27 00:00:00,2016-10-31 09:55:13
3cbeaec0ae0fc6e10a63abb65ecf6ec2,51177c088b8f453ffbfbbe60aa8a39f3,5,,otimo,2017-05-17 00:00:00,2017-05-18 01:13:26
5f3e9c42fa03c034ba2d5345ffab59e7,0b8f73a9816cb775a1bf1492c3bca4e7,1,,"O produto é totalmente de má qualidade, as ""bolinhas"" são na verdade adesivos de papel, e as latas vem completamente preta por dentro, podiam ser limpas pelo menos.",2017-12-01 00:00:00,2017-12-01 22:33:16
ff06ed88e81f0a31cbfbdd6eca0030b0,e4042b31d83d0e39b199d1c5a0c48615,5,,,2018-01-25 00:00:00,2018-01-27 18:27:17
9281d7c66059facaeb3b70cbc9fcbde6,d5cbbe1602100752cd72f9630321613d,5,,,2018-01-20 00:00:00,2018-01-20 18:49:31
98ed21dd16a95e08241c4bca56bcb9ad,1a0c4417bf4f48e594a23d90d8d7581c,3,recomendo,"a caixa estava meia aberta e a data de garantia que não sei se é a validade está muito proxima 06/2018
",2018-05-01 00:00:00,2018-05-02 14:21:10
046045f9742036ad9b52c19b4e112697,4f9b6a9b3216925859301fc767b0fece,3,,"O produto é muito bom! As cores e a combinação de luzes são muito interessantes! Porém o produto foi entregue com 5 dias de atraso, e a embalagem estava aberta e toda amassada.",2018-04-15 00:00:00,2018-04-23 13:13:40
43d498765d078e2da08553d0ad62f707,52a17b4eb2b183eebabe108b91962001,5,,,2018-02-09 00:00:00,2018-02-11 23:53:26
9f2bee794bb25bcb048763d65b82ba24,cec49c59f35df62326835eea9dbd1457,5,,,2017-10-21 00:00:00,2017-10-24 12:39:43
e94d777953fe008f7a119c88e5c611dc,10f5fe5b5df0a26f8cde1390295fda43,4,,,2018-03-20 00:00:00,2018-03-22 22:19:58
d4421a70f8af59248e3594c29a33284e,0d80282817c88ed77c05a7e4f72dec4f,5,recomendo,recomendo,2018-06-30 00:00:00,2018-07-02 17:08:09
4403b37d780404fe43194d1a339db9a5,fa7c7045419850f12653d3ab75810322,5,,,2017-08-06 00:00:00,2017-08-08 19:12:15
87499d139c6b1f79aff56e8ee60335af,dff79b743bbac91445b8b167b6ae9da5,4,,,2017-07-08 00:00:00,2017-07-10 11:26:21
7b06ae70b57418b90eb3b44780a40bc0,400476a0437490391fa7b509434ccf53,5,,Ótimo produto. Entrega super rápida também. Me entregaram bem antes do prazo estabelecido.,2018-05-11 00:00:00,2018-05-12 11:54:10
aa970cc01bf4815dc6af6698f17a6153,890e7120b669f8e79df87610b80b3b91,5,,,2018-07-06 00:00:00,2018-07-14 12:46:46
dd57284d1219f9d6f60a71d62b35e789,89c0bf5292a493fb2a7aacae2148eeac,4,,,2017-08-22 00:00:00,2017-08-28 00:54:53
161f01713c98308528107791c17bed8f,6d928ae5792f61a71bb3e3e528bf4a28,1,,ESPERO NUNCA MAIS COMPRAR E TER QUE RESPONDER ESSE TIPO DE AVALIAÇÃO,2017-06-04 00:00:00,2017-06-04 12:44:16
e718f6985df10d61a086205b5d547777,64b529353878328be729b0da4b3041bc,3,,,2018-05-29 00:00:00,2018-05-29 21:01:50
c880d338c975388732c92e09f55b08bb,180d9087d153ffddea224f2996463f46,5,,"Feliz com produto com a loja com entrega obrigado e um feliz Natal!!!
",2017-12-15 00:00:00,2017-12-15 23:30:59
8b925ef92d48c9d0114ff75e42f166e0,48d30a78681848a5caa890b0acc9ad72,1,,Um absurdo esse atraso,2018-04-12 00:00:00,2018-04-13 12:32:05
3cc0a60ee35793c4672cfe09d77bfd7d,c6174e20db037528301ee8eaf325a469,5,,,2017-11-17 00:00:00,2017-11-20 11:31:30
81c921d92649048361a350018fa3018b,fa91e7e50fe0b08ee650cfece2a86c22,5,Amanda,,2018-05-05 00:00:00,2018-05-08 02:03:10
1fb50d27d0c438d308097c5a6d4495db,a8c5b9c0a36fb5d42f41d29dc808c0a8,1,Defeito ,A torneira sai pouca água bem pouca aí o jeito foi colocar novamente a minha torneira antiga ,2018-04-27 00:00:00,2018-04-28 10:04:13
3b8c296991a9fac7684bf46e141fab5b,a5a5b331d29606783958e39e046d4024,5,,,2017-10-10 00:00:00,2017-10-14 09:47:31
352bbd4287a2842d324d4f82d573c546,dbc6163631edab2e963462a16fbd7e8d,5,super recomendo,chegou no prazo e era oque eu realmente esperava,2018-07-04 00:00:00,2018-09-14 20:09:05
bf8dad1ed02a48807cbe4027625c5bc8,43bd50a07cc1758b29b32804f1a6d552,1,,"Já recebi diferentes e-mails: confirmação da entrega, dificuldades para confirmar pedido, pedido ainda não confirmado e mais uma vez, de confirmação da entrega. Será que chega?",2017-10-19 00:00:00,2017-10-21 04:21:57
ffb182643040b0513d85c9729c3a97da,226dda5620db063cd962833766480273,4,,O produto foi entregue antes do prazo. E aprovado!,2017-07-29 00:00:00,2017-07-30 03:02:02
9e98484625ab9d49072a184e72bcdb5b,028369515408fa864cfe50091d4e76c5,5,,,2017-09-13 00:00:00,2017-09-14 14:17:23
e5539ea46bbda2003bac00ae42dafdb4,968ba56969b76f24ea8b93d8a5bb768a,3,,,2018-07-25 00:00:00,2018-07-25 09:06:25
938dfcef01921a11f2a9bcff1a390d2e,da1b656d5535a2420f9010ab910d1fa5,4,,,2018-01-18 00:00:00,2018-01-23 12:03:56
cf4f0bae8d49907f5607a6c363debdb0,01b1a7fdae9ad1837d6ab861705a1fa5,3,,,2017-06-23 00:00:00,2017-06-26 11:56:45
3efd5b71137cbbdb21f6f170af367c81,d0e379ef6e0ea864c470893dbd5da4dd,1,,Comprei 02 nichos e só recebi o nicho preto 40x30. Faltou o nicho travertino 60x30. O que aconteceu?,2018-03-17 00:00:00,2018-03-18 10:39:35
941c4b250b5cf58a3a7f1bb995696fd0,46b6b021ac3c927cdf04d4d7533e8759,5,,,2018-02-22 00:00:00,2018-02-24 20:00:39
95afa0d597acfd28fb3eaa97af7836af,fa08d98c3578576e8ab56cb2bf8d94bd,4,,,2018-01-10 00:00:00,2018-01-10 19:26:49
28ea534c5ef2fa3dfa51b7025106ae9a,a3a41920ba74a53e1b606c96bfdd6c23,5,,Muito boa,2018-01-10 00:00:00,2018-01-11 07:52:10
603a767d37dd8c2f5f9784c724c86eac,0c0b20eb744a9c5ec1611dfd81da6165,5,,,2017-06-06 00:00:00,2017-06-06 23:05:00
7996ee5327cdf21f9ceb6f3f103fbcd5,dc49dbbb4fdb62c17557f79ebfed0225,5,,,2018-02-02 00:00:00,2018-02-02 22:16:49
3dbb722725fe77423891a48ebd65a000,a1aa085af097613cc86d6105d15b39f3,5,,,2018-08-30 00:00:00,2018-08-30 20:58:21
c76dd3768de3d46922d58898835a0bb5,a583c2f5d73b6667b92ac37c4d44d4e7,4,,,2018-04-15 00:00:00,2018-04-17 18:58:41
c2eab6d7678dc1519a04b2b067a3f72c,9446587feaf53c5f0050224c099c80e2,1,,Recebi apenas 2 unodades,2018-02-11 00:00:00,2018-02-15 10:44:24
d7735cc2c8e12c9a6f050317378f1dd1,72db4956f094dff247d75dd6735f2400,5,,,2018-02-02 00:00:00,2018-02-03 03:38:31
5f0a913bade2f6fb75ebf789fd9b6dbc,43b9e48ec7fc386f9083ac3153363103,5,,,2018-06-08 00:00:00,2018-06-10 14:30:50
40b0268e71c83a9f7f004d844cee31f8,fb1ede4fdbea07d0b54f55338978e7f8,5,,A capinha é mais fina do que eu esperava. Mas no geral fica bonito no aparelho e ainda protege razoavelmente.,2018-01-10 00:00:00,2018-01-16 18:55:05
02d8f14900523eb1ef5b56607b002b65,29f4481c82fe8804ae3de770fd4012aa,5,Ótimo ,,2018-08-01 00:00:00,2018-08-02 17:57:57
c347795951d736693c35920f9b756c29,6093172628144fc06ee4548601a91c65,1,,Só gostaria que meu produto chegasse logo.,2017-10-11 00:00:00,2017-10-11 17:26:52
490ab3af88641c2eb432607e660e08ff,252f06dcd7681afcebd85eb7ac245b03,5,,,2018-01-30 00:00:00,2018-02-03 15:55:43
200af3f4bb0e4dd761e2c952e3208319,1f9624a22a45c44073523bcf6f1c47a2,1,,"Quando comprei constava um produto no estoque, uma semana dps entraram em contato falando q não tinha mais, pediram pra mim escolher outro produto, escolhi e daì falaram q meu pedido saiu do sistema.",2017-08-20 00:00:00,2017-08-20 17:11:43
7fc896243a153022265ec07290ff715a,986f9a6bec9c49daf91e0a02a63885d0,4,,,2018-08-05 00:00:00,2018-08-06 18:35:48
fafe911a274a14e454e8e43fe839d21e,d24c7346d4b0d3dca97138e03ef34ffa,4,,"Recebi o produto antes do prazo, chegou certinho, muito bem embalado. Recomendo essa loja pode comprar sossegado.",2018-01-17 00:00:00,2018-01-20 06:31:27
aa57f3fab650c116374266b08e0b2698,a0ed7e292495e32e3a7e3ae479219c4d,5,,Produto entregue no prazo.,2017-09-26 00:00:00,2017-09-26 22:08:11
442e7e66d60f012ffd21e44489280a0f,3742e108eff3341dbaa5e22f6e2fd38b,5,,,2017-07-12 00:00:00,2017-07-13 11:57:11
f8b78c81700ee54cf3f849bf00cafa52,ce9a38787c8e09ef2239972b3149278c,5,,,2018-01-07 00:00:00,2018-01-07 19:11:07
756d124decf25a502a7a1f98a4babadf,e375ee2412dcd70587fba05eb33d1f1e,5,,,2018-06-29 00:00:00,2018-06-29 23:49:31
acf3bd3eb9bf99a3b8f44552e7146cd5,cb7adcbe8f1cc9dfa83f5bd41d81ec8c,2,,,2018-03-24 00:00:00,2018-03-26 23:29:06
0021a4bb20248658151869de726e73e4,3044d11f2c5790298aa2fa9959961876,5,,"Recebi o relógio, antes do prazo e agradou bastante. Satisfação plena.",2017-07-15 00:00:00,2017-07-16 16:33:50
b37ba1c89433796084ad36d79ec13520,19542608de028da289c7e0fb0a7422ea,5,,,2017-09-01 00:00:00,2017-09-02 21:57:55
60987a9480d67a7bb5dda405d0f463a6,51a78fb31e4d1dc9a712c428af94ce6d,5,,,2017-11-14 00:00:00,2017-11-17 00:29:46
fa5ef385f55f39cd39b7799c3ad89ff0,bd90d63806137364d76965e61cfd6a28,1,,Me sinto lesado pois comprei uma cascata e recebi outra é isso é propaganda enganosa você coloca uma foto de um cascata e entrega outra quero o devolver ou troca pela a que comprei ou meu dinheiro de ,2018-03-09 00:00:00,2018-03-09 22:13:46
6bab3790d12f916b835dae7f1f696536,ed525f27dd4e72335596c7964f887dc5,4,,,2018-08-11 00:00:00,2018-08-11 20:59:40
7e21c6faea5a01b2dfb128bb71a55fa7,9f94f384a3324ab1c20916878324c3e6,4,,,2017-05-10 00:00:00,2017-05-11 15:31:39
d22d125ddbcf16bf1e9ef3c015d3e6fc,fc42360e860cbdb1b3200acac82cd5ca,1,,"Estou muito insatisfeita pois solicitei o cancelamento no dia seguinte à compra e de acordo com a lannister, após 48h eu teria o retorno da solicitação. Até hoje nenhuma posição. ",2018-01-30 00:00:00,2018-01-31 15:25:20
e5d2115f6c9c479a4f3a97faadf5d2c1,0446b999e57cddf002396ed4baa07074,4,,,2017-10-03 00:00:00,2017-10-04 10:37:21
6efa360af67391bedc8f2454aa502494,8304f049f874798b19276d475a0b1851,5,,Ótimo preço eproduto,2017-12-27 00:00:00,2017-12-27 18:33:55
41e3ca1002299cb1d169975d3e9a9347,955c8fbc85ca2cbd9a0cfe283624c915,5,,,2017-12-22 00:00:00,2017-12-22 11:02:52
486439d63fd4e70814bbdf0e296e965c,ed638b613c111b199c3550cb29fd6bfa,5,,,2018-04-11 00:00:00,2018-04-12 00:32:44
4f6e6370b25ceb8832ad20f4bedcefa1,756a455615f1d5b5c586b29c2ba67a89,4,Capinha do celular,O produto chegou tudo corretamente.,2018-06-22 00:00:00,2018-06-23 12:02:40
31aa4d75c7cc2ac8197fb1e3289116c3,8d68d7bd9cf7a752bf49e61522d69542,1,Regua fora de escala,A régua medidora é totalmente fora de escala. Não tem a menor utilidade. A distância entre o 50cm e o 150 cm é de 90 cm e não de um metro! ,2018-05-30 00:00:00,2018-05-31 16:53:25
ae5578546a4149b8f401dbbedba8a8af,6d2cb1a61d735811e501bb71b6dd9c35,5,,,2017-02-21 00:00:00,2017-02-22 16:58:18
bcf537c079d52558d8dabd13ebb4adf8,6f0e01ac8a1a17a76326cb043d90412a,1,,o produto veio trocado e não me deram retorno.,2017-10-11 00:00:00,2017-10-13 12:08:38
e80e9b305e64fd907e9a8e2eae389d9a,67cfcef68eea9ea1ea9423cf240ed340,2,,Veio com um defeito no acrílico que fica bem aparente. ,2017-04-04 00:00:00,2017-04-07 12:42:50
d5929cbfc117742be219a790da559f98,3b2ed015a009d565797abd448a431da5,5,,,2018-02-06 00:00:00,2018-02-07 01:11:42
4c45ff0e9597b8ab167459dd698fc229,f0ccded2c86244f755de08ec831108f7,5,,super seguro meu produto chegou bem antes do prazo amei,2017-12-06 00:00:00,2017-12-09 11:13:53
8c6160c321dc4e796a5c626747c8dca3,71a76b70b6437fd7d3cae33f67714073,3,,"cabo de conexão é curto.Só com extensão para usar. E a tomada vermelha (220w) está invertida. Para ligar a lavadora, o fio dela encosta na parte superior do transformador, e aquece....perigoso.",2018-02-22 00:00:00,2018-02-22 21:52:58
11b7da00e5de667df747bfed746cd44f,157ca6af9e09fbc0742ec25ceb3f0f67,5,,,2018-05-18 00:00:00,2018-05-20 18:34:15
98ae9734bb987dc94611aa59bfa44e77,9cffe850c8bb0bd7c7e679d7779385c7,4,,,2018-02-24 00:00:00,2018-02-26 18:18:26
34225aad00d699f4bddfab036e4e81b5,1ccac023123acc23d8b0af4d3190069d,1,,"O controle remoto do play 2 não é Sonic como anunciado, não veio o suporte pra deixar o aparelho em pé como na ilusão, e a garantia de 90 dias, oque é Isso? A garantia tem que ser de um ano.",2018-04-12 00:00:00,2018-04-13 09:41:03
cc8fecdfb527e48b0877bfe6e6f1bccf,36f63f07e3c52585c8eb2795c466b3fa,1,,Poderiam não cobrar o frete!Se vcs não entregam!,2017-02-17 00:00:00,2017-02-17 23:35:57
